,Ind_id,Gender,Car_Owner,Propert_Owner,Children,Annual_income,Type_Income,Education,Marital_status,Housing_type,Age,Employed_exp,Mobile_phone,Work_Phone,Phone,Email_id,Type_Occupation,Family_Members,label
1370,5044594,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,61.0,0.0,1,0,1,0,other,1,0
1371,5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,45.0,2.0,1,0,0,1,Core staff,3,0
1372,5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,21.0,1,0,0,0,Secretaries,2,0
1373,5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,50.0,14.0,1,0,0,0,Cleaning staff,2,0
1374,5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,48.0,2.0,1,0,0,0,Core staff,2,0
1375,5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,33.0,9.0,1,0,0,0,Laborers,2,0
1376,5025089,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.0,0.0,1,0,0,0,other,2,0
1377,5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,28.0,5.0,1,1,1,0,Managers,2,0
1378,5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,22.0,1,0,0,0,Medicine staff,3,0
1379,5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,19.0,1,0,0,0,High skill tech staff,4,0
1380,5143374,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.0,0.0,1,0,0,0,other,2,0
1381,5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,43.0,7.0,1,0,0,0,Managers,4,0
1382,5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,25.0,1.0,1,0,0,0,Managers,3,0
1383,5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,2.0,1,1,1,0,Core staff,2,0
1384,5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,5.0,1,0,1,0,other,2,0
1385,5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,42.0,1.0,1,0,0,1,Core staff,2,0
1386,5035431,M,Y,Y,0,191399.3262295082,Working,Secondary / secondary special,Single / not married,House / apartment,39.0,3.0,1,0,0,0,Drivers,1,0
1387,5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.0,16.0,1,1,0,0,Managers,2,0
1388,5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,40.0,5.0,1,0,1,1,other,2,0
1389,5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,5.0,1,1,1,0,Sales staff,4,0
1390,5079004,F,N,Y,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.0,0.0,1,0,1,0,other,1,0
1391,5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,8.0,1,0,0,0,Drivers,2,0
1392,5023147,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,58.0,0.0,1,0,0,0,other,1,0
1393,5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,27.0,5.0,1,0,1,0,other,2,0
1394,5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,51.0,4.0,1,0,0,0,other,1,0
1395,5036870,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60.0,0.0,1,0,0,0,other,2,0
1396,5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.0,4.0,1,0,0,0,Medicine staff,2,0
1397,5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,47.0,20.0,1,0,0,0,Core staff,2,0
1398,5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,32.0,1.0,1,0,0,1,Accountants,3,0
1399,5024666,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,13.0,1,1,1,0,Laborers,2,0
1400,5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,55.0,4.0,1,0,0,0,other,2,0
1401,5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,39.0,7.0,1,0,0,0,Medicine staff,3,0
1402,5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.0,16.0,1,0,0,0,Laborers,1,0
1403,5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,16.0,1,1,0,0,Laborers,4,0
1404,5067259,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,0,1,other,2,0
1405,5068320,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,62.0,0.0,1,0,0,0,other,1,0
1406,5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,9.0,1,0,0,0,Laborers,3,0
1407,5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,51.0,11.0,1,0,1,0,other,2,0
1408,5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,41.0,10.0,1,0,1,0,Managers,2,0
1409,5025936,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,15.0,1,0,0,0,Core staff,2,0
1410,5041540,F,N,Y,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,53.0,0.0,1,0,0,0,other,3,0
1411,5061145,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,1,0,0,0,other,2,0
1412,5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,52.0,0.0,1,0,0,0,Laborers,2,0
1413,5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,5.0,1,0,0,0,Waiters/barmen staff,2,0
1414,5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,3.0,1,1,1,0,Drivers,2,0
1415,5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,44.0,3.0,1,0,0,0,Private service staff,1,0
1416,5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,34.0,11.0,1,0,0,0,Managers,2,0
1417,5022136,F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,0,0,other,2,0
1418,5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,54.0,5.0,1,1,1,0,Core staff,1,0
1419,5104981,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,59.0,0.0,1,0,0,0,other,1,0
1420,5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,33.0,8.0,1,0,0,0,Sales staff,2,0
1421,5145970,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.0,0.0,1,0,0,0,other,1,0
1422,5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,8.0,1,0,0,0,Drivers,2,0
1423,5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Single / not married,House / apartment,61.0,0.0,1,0,0,0,other,1,0
1424,5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,29.0,3.0,1,0,0,0,Laborers,2,0
1425,5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,35.0,9.0,1,0,0,1,Core staff,3,0
1426,5054625,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,0.0,1,0,0,0,other,1,0
1427,5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,30.0,4.0,1,0,0,0,High skill tech staff,3,0
1428,5050482,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.0,29.0,1,0,0,0,Laborers,2,0
1429,5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,18.0,1,1,1,0,Core staff,4,0
1430,5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,52.0,12.0,1,0,1,0,Managers,2,0
1431,5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,33.0,1.0,1,1,1,0,Sales staff,2,0
1432,5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,1,1,1,0,Security staff,3,0
1433,5062016,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.0,7.0,1,0,0,0,other,1,0
1434,5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,25.0,0.0,1,0,0,0,Accountants,2,0
1435,5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,30.0,4.0,1,0,0,0,Laborers,2,0
1436,5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.0,6.0,1,0,0,1,Accountants,2,0
1437,5037169,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,0.0,1,0,0,0,other,2,0
1438,5142752,F,N,N,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,49.0,1.0,1,1,1,0,Private service staff,1,0
1439,5116056,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,29.0,1,0,0,0,Accountants,2,0
1440,5143025,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,32.0,2.0,1,1,1,0,Laborers,2,0
1441,5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,8.0,1,0,1,0,Laborers,2,0
1442,5061161,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,10.0,1,0,1,0,other,5,0
1443,5142248,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,54.0,6.0,1,0,0,0,Private service staff,2,0
1444,5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,35.0,15.0,1,0,0,0,Medicine staff,4,0
1445,5090415,F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54.0,27.0,1,1,1,0,other,1,0
1446,5100010,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,44.0,3.0,1,1,1,0,Laborers,2,0
1447,5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,62.0,12.0,1,1,1,0,Secretaries,1,0
1448,5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,25.0,1.0,1,1,0,1,other,3,0
1449,5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,1,0,0,0,Laborers,2,0
1450,5105842,M,Y,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,0,0,other,2,0
1451,5145964,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,10.0,1,0,0,0,Sales staff,4,0
1452,5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,45.0,1.0,1,1,0,0,Core staff,1,0
1453,5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,1.0,1,0,0,0,Laborers,3,0
1454,5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,32.0,1.0,1,0,0,0,Sales staff,1,0
1455,5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.0,5.0,1,0,1,0,High skill tech staff,3,0
1456,5137151,F,N,N,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,0.0,1,0,1,0,other,2,0
1457,5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,32.0,5.0,1,1,0,1,other,2,0
1458,5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,35.0,7.0,1,0,0,0,Managers,2,0
1459,5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,50.0,11.0,1,0,0,0,High skill tech staff,2,0
1460,5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,32.0,8.0,1,0,1,1,other,4,0
1461,5137365,M,Y,N,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,3.0,1,0,1,0,Drivers,2,0
1462,5068811,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,40.0,7.0,1,0,0,0,other,2,0
1463,5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,31.0,7.0,1,1,1,0,Laborers,2,0
1464,5046495,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,59.0,0.0,1,0,0,0,other,2,0
1465,5023491,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,56.0,17.0,1,1,1,1,other,2,0
1466,5125510,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.0,0.0,1,0,1,0,Security staff,3,0
1467,5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,30.0,2.0,1,0,0,1,Sales staff,1,0
1468,5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27.0,5.0,1,0,0,1,Laborers,2,0
1469,5143175,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,48.0,7.0,1,0,0,0,Managers,1,0
1470,5041739,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,34.0,1.0,1,0,0,0,Sales staff,3,0
1471,5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,2.0,1,0,0,0,Laborers,3,0
1472,5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,35.0,13.0,1,0,0,0,Core staff,4,0
1473,5143314,M,N,Y,0,114750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,58.0,0.0,1,0,0,0,other,1,0
1474,5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,35.0,1.0,1,0,1,0,Accountants,4,0
1475,5024238,F,N,Y,0,47250.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,59.0,0.0,1,0,1,0,other,2,0
1476,5114427,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,65.0,0.0,1,0,0,0,other,2,0
1477,5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.0,5.0,1,1,0,0,Laborers,1,0
1478,5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,47.0,2.0,1,1,1,0,Managers,3,0
1479,5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,30.0,9.0,1,0,0,0,Sales staff,2,0
1480,5054775,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,59.0,4.0,1,0,0,0,Laborers,2,0
1481,5091171,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,66.0,0.0,1,0,0,0,other,2,0
1482,5062011,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,31.0,7.0,1,0,0,0,other,1,0
1483,5062407,F,N,Y,0,103500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,66.0,0.0,1,0,1,0,other,1,0
1484,5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,33.0,4.0,1,1,0,0,Core staff,2,0
1485,5067312,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,0,0,other,2,0
1486,5125462,M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,14.0,1,0,0,0,Laborers,3,0
1487,5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,46.0,2.0,1,1,0,0,Managers,2,0
1488,5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,9.0,1,0,0,0,Laborers,3,0
1489,5051120,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,35.0,14.0,1,0,0,0,Core staff,2,0
1490,5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,27.0,8.0,1,1,0,0,other,2,0
1491,5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,36.0,6.0,1,0,0,0,Managers,2,0
1492,5118441,F,Y,N,1,108000.0,Commercial associate,Higher education,Married,House / apartment,44.0,1.0,1,1,0,0,Sales staff,3,0
1493,5054343,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,3.0,1,0,1,0,Sales staff,2,0
1494,5009000,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,27.0,2.0,1,0,0,0,Drivers,2,0
1495,5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.0,13.0,1,0,0,1,Sales staff,2,0
1496,5067299,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25.0,3.0,1,0,0,1,Laborers,1,0
1497,5010344,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,0,0,other,2,0
1498,5011032,F,N,Y,1,135000.0,Working,Academic degree,Civil marriage,House / apartment,48.0,21.0,1,0,1,0,other,3,0
1499,5038582,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,67.0,0.0,1,0,0,0,other,2,0
1500,5067729,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,7.0,1,1,1,0,Managers,3,0
1501,5067638,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,63.0,0.0,1,0,1,0,other,1,0
1502,5010795,F,N,N,0,45000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,15.0,1,1,1,0,Medicine staff,2,0
1503,5116594,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,43.0,2.0,1,0,0,0,other,2,0
1504,5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,26.0,0.0,1,0,0,0,Managers,2,0
1505,5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,60.0,14.0,1,0,0,1,Core staff,2,0
1506,5125172,F,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,41.0,1.0,1,0,0,0,Laborers,2,0
1507,5117190,F,N,Y,3,207000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,42.0,1.0,1,1,1,0,other,4,0
1508,5009798,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,0.0,1,0,1,0,other,1,0
1509,5024077,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,56.0,0.0,1,0,0,0,other,1,0
1510,5118580,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,36.0,5.0,1,0,0,0,Laborers,2,0
1511,5053535,F,N,Y,0,216000.0,Pensioner,Higher education,Single / not married,House / apartment,56.0,0.0,1,0,0,0,other,1,0
1512,5045070,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,7.0,1,0,0,0,Laborers,2,0
1513,5062334,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,25.0,3.0,1,0,0,0,other,2,0
1514,5051097,F,N,N,0,69750.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,60.0,0.0,1,0,1,0,other,1,0
1515,5021968,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,32.0,3.0,1,0,0,0,Sales staff,3,0
1516,5028858,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,38.0,8.0,1,0,0,0,Laborers,3,0
1517,5067182,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.0,2.0,1,1,0,0,Core staff,2,0
1518,5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,44.0,8.0,1,1,1,0,Cooking staff,2,0
1519,5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,10.0,1,0,0,0,Core staff,5,0
1520,5105069,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,37.0,1.0,1,1,1,0,other,2,0
1521,5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,33.0,6.0,1,0,0,0,Laborers,2,0
